title,journal,year,volume,issue,theory,quant,hypo_testing,hypo_explicit,table,hypo,var,coef,se,t-value,z-value,OR,95% CI (lb),95% CI (ub),99.9% CI (lb),99.9% CI (ub),test,test_type,should_be_test_type,note
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,Over 12 months,,,,,1.26,1,1.6,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,Debt Problems ,,,,,1.3,1.03,1.64,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,Debt Problems ,,,,,1.52,1.19,1.96,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,4th quintile,,,,,1.34,0.92,1.94,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,3rd quintile,,,,,1.32,0.88,2,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,2nd quintile,,,,,1.37,0.91,2.06,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,1st quintile,,,,,1.31,0.85,2.03,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,Debt Problems ,,,,,1.65,1.4,1.94,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,1_3 months,,,,,1.92,1.57,2.35,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,4_6 months,,,,,2.15,1.73,2.66,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,6_12 months,,,,,1.95,1.62,2.36,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,Over 12 months,,,,,1.74,1.48,2.06,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,Debt Problems ,,,,,1.52,1.3,1.79,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,Debt Problems ,,,,,2.25,1.73,2.94,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,4th quintile,,,,,2.03,1.06,3.9,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,3rd quintile,,,,,2.11,1.09,4.09,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,2nd quintile,,,,,3.36,1.76,6.42,,,FE logistic,0,1,
DEBT PROBLEMS AND CRIME ,crim,2016,54,2,0,1,1,1,5,1,1st quintile,,,,,4.8,2.49,9.23,,,FE logistic,0,1,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T3 Offending ,0.141,0.053,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T3 Offending ,0.088,0.055,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Positive feelings,0.092,0.018,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Perceived seriousness,-0.087,0.019,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Admiration by friends,0.084,0.023,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Perceived seriousness by friends ,-0.06,0.023,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Shame with friends,-0.074,0.027,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Shame with parents,-0.082,0.028,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Risk of retaliation ,-0.188,0.104,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Positive feelings _ T3 Offending,0.226,0.109,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Perceived seriousness _ T3 Offending,-0.093,0.115,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Admiration by friends _ T3 Offending,0.185,0.105,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Perceived seriousness by friends _ T3 Offending ,0.08,0.134,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Shame with friends _ T3 Offending,0.095,0.121,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Shame with parents _ T3 Offending,-0.175,0.08,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Risk of retaliation _ T3 Offending ,-0.057,0.021,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Positive feelings _ T3 Offending,0.021,0.01,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Perceived seriousness _ T3 Offending,0.008,0.01,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Admiration by friends _ T3 Offending,0.016,0.01,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Perceived seriousness by friends _ T3 Offending ,-0.005,0.009,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Shame with friends _ T3 Offending,-0.007,0.009,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Shame with parents _ T3 Offending,0.014,0.008,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,2,1,T2 Victimization _ T2 Risk of retaliation _ T3 Offending ,0.011,0.008,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Victimization _ T3 Offending ,0.139,0.052,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Victimization _ T3 Offending ,0.103,0.052,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Victimization _ T2 Expected benefits ,0.081,0.018,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Victimization _ T2 Risk retaliation ,-0.19,0.104,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Expected benefits _ T3 Offending  ,0.437,0.11,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Risk retaliation _ T3 Offending,-0.055,0.02,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Victimization _ T2 Expected benefits _ T3 Offending,0.035,0.012,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,3,1,T2 Victimization _ T2 Retaliation risk _ T3 Offending ,0.01,0.007,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T3 Offending ,0.235,0.083,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T3 Offending ,0.151,0.079,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Positive feelings,0.093,0.017,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness,-0.088,0.019,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Admiration by friends,0.083,0.023,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness by friends ,-0.06,0.023,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with friends,-0.074,0.027,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with parents,-0.083,0.028,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Risk of retaliation ,-0.187,0.104,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Positive feelings _ T3 Offending,0.243,0.13,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Perceived seriousness _ T3 Offending,-0.157,0.178,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Admiration by friends _ T3 Offending,0.248,0.145,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Perceived seriousness by friends _ T3 Offending ,-0.171,0.208,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Shame with friends _ T3 Offending,0.228,0.176,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Shame with parents _ T3 Offending,-0.342,0.113,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Risk of retaliation _ T3 Offending ,-0.007,0.034,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Positive feelings _ T3 Offending,0.023,0.012,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness _ T3 Offending,0.014,0.016,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Admiration by friends _ T3 Offending,0.021,0.013,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness by friends _ T3 Offending ,0.01,0.013,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with friends _ T3 Offending,-0.017,0.015,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with parents _ T3 Offending,0.028,0.013,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Risk of retaliation _ T3 Offending ,0.001,0.006,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T3 Offending ,0.033,0.014,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T3 Offending ,0.019,0.015,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Positive feelings,0.024,0.005,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness,-0.021,0.006,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Admiration by friends,0.015,0.006,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness by friends ,-0.007,0.006,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with friends,-0.013,0.007,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with parents,-0.015,0.006,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Risk of retaliation ,-0.034,0.025,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Positive feelings _ T3 Offending,0.223,0.108,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Perceived seriousness _ T3 Offending,-0.099,0.114,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Admiration by friends _ T3 Offending,0.186,0.106,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Perceived seriousness by friends _ T3 Offending ,0.075,0.132,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Shame with friends _ T3 Offending,0.091,0.122,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Shame with parents _ T3 Offending,-0.17,0.081,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Risk of retaliation _ T3 Offending ,-0.056,0.021,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Positive feelings _ T3 Offending,0.005,0.003,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness _ T3 Offending,0.002,0.002,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Admiration by friends _ T3 Offending,0.003,0.002,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness by friends _ T3 Offending ,-0.001,0.001,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with friends _ T3 Offending,-0.001,0.002,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with parents _ T3 Offending,0.003,0.002,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Risk of retaliation _ T3 Offending ,0.002,0.002,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T3 Offending ,0.042,0.049,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T3 Offending ,0.037,0.048,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Positive feelings,0.033,0.017,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness,-0.035,0.016,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Admiration by friends,0.05,0.027,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Perceived seriousness by friends ,-0.035,0.02,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with friends,-0.051,0.024,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Shame with parents,-0.048,0.026,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Victimization _ T2 Risk of retaliation ,-0.12,0.094,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Positive feelings _ T3 Offending,0.068,0.119,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Perceived seriousness _ T3 Offending,-0.016,0.13,,,,,,,,path analysis,2,,
VIOLENCE BEGETS VIOLENCE . . . BUT HOW? A DECISION-MAKING PERSPECTIVE ON THE VICTIM_OFFENDER OVERLAP ,crim,2016,54,2,0,1,1,1,4,1,T2 Admiration by friends _ T3 Offending,0.098,0.103,,,,,,,,path analysis,2,,
